word,count,file
kut,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bêro,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qeweta,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
phanc,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kerdı,",12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rüyê,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kuti,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kênekı,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vat,",12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hukım,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"dıma,",12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şi.,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
48,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kam,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Heqi,",12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qesi,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vati,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rast,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"esto,",12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şiyenê,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ilimdaranê,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vaftiz,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amo,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İsay.,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Cındıki\w*,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
duri,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rew,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
itıqati\w*,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Uca,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
düan,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dewam,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sılxetiye,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêşkino,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
biyo.,12,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ma,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mın,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Waxto,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Welatê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ya.,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
\f*,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"biye,",11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amenê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sırı,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tay,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ser,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ucay,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
lacek,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mıleti,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
koti,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ênê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bımbarek,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
di,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rocan,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"to,",11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıxelesno,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
49,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wazeno,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Piyê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdı:,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Usıv,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bado,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Nıka,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fam,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vêneno,",11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Ma,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nanê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
top,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rastiye,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nani,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıma.,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"rê,",11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ferisi,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"êno,",11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"cı,",11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zerrê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ilimdarê,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
variyetın,11,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kerdê,",10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hirodesi,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xızmetı,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cao,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"dina,",10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kero.,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mın'a,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Namê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Ma,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cinıkan,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kerdi,",10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hirê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mordemanê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mandi.,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bi;,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xeberı,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
biyenê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
yaban,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mand.,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
jübini,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gıroti,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
waxto,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
roci,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ninan,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Bımbareki,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çımanê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıxo,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çı,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kerê,",10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
denê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mılet,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şikino,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bêrê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
To,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
itıqatê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mêrıki,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Simuni,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
awkı,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıdero,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vırniye,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
aqlê,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ferisiyan|Ferisi\w*,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenê.,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
êna,10,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xebera,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
eşiyay,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"wes,",9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
roê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pê.,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mandi,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkero.,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Qıral,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
khalıkê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıkero,",9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Bımbarek\w*,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
va,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Senên,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kı,",9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenan.,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
50,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
52,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ard,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pi,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dero,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xelesnay,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mıleto,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
we.,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tobı|Tobı,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vano:,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
iy.,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
viyay,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bin,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çıqa,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yeruşalimi|Yeruşalim\w*,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nisti,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wastenê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gênê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Wayirê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Tay,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hawariyanê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Wey,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nas,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"sukı,",9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vacerê,",9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çıkı,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘\w,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xonça,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Kamo,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gonia,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mekerê.,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
biya,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
guriyê,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Pilatusi,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çarmıx,9,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Zekeriya,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Musay,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"estê,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Bımbarek,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
doman,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amayena,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vırniya,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"tepia,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
biyarê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mordemo,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Wayirê|Wayir\w*,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ame,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tepia,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
51,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mordemê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cêr,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
53,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"niyo,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cor,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kıtabê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
yaji,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
guri,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pêxemberan,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
di.,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Gorê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
eyro,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Saba,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Fısıxi,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"şi,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hurindia,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ray,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kınarê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"benê,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
peran,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mıleti,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xoyê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Seytani,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gêra,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nist,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kerdo,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rusnay,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
aman,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qalê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dewa,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
itıqati,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nanênı,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Telebanê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rındinı,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ğeji,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vanan:,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sımao,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ezi,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
biyo,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kıncê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cinıkê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sono,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêşkinê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çıla,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıvênero.,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cınan,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Teleban,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
serm,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sêro,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wastena,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mıno,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kayê,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Ez,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ceza,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"amo,",8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mezelı,8,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ciniya,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mıleto,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"berco,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"iy,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İbrahimi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İsrail,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Çiyo,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gırsi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
berc,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
54,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Waxtê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kamci,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
yardım,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
roşti,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kıtabê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dardi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdenê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
alametı,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hawt,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mêrıkê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
merdi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
inan'a,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gêno,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
newiye,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"sırı,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kami,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"çino,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
parı,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mijdania,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
denê.,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdı,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Pi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
welatê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
danan,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıftı,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
welati,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêweşiya,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Rocê,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Greki,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
masi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
havalê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mınetı,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"waxt,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"pay,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vêreno,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mêrık,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mesela,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
werdi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dênê,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
esto,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dara,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sono.,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Rocê,",7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cıni,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Petrus,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
endi,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xuli,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
reyna,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kêber,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xızmetkari,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
serı,7,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çiyan,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kerda,",6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gorê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
teni,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hurindi.,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
waxti,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mabedı,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
teber,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gırsı,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pıra.,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sa,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
İsraili,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
raver,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"hurindi,",6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zerrı,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rusna,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Usıvi,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mana,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqo,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bo.,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vatenê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vanay,",6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zerri,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xoa,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gırs,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vênenê,",6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
55,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
56,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
heşt,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ma,",6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sarê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
khalıkanê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xowo,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tici,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bena,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
êno.,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qeseyê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yeruşalimi,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gırot,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
teber.,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
peşew,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
inan.,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amê,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Heqi'a,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gêray,6,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
